NAME,CATEGORY,CODE,UNIT COST,SELLING PRICE,QTY,UNIT,REORDER_LEVEL,SUPPLIER,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17,Column 18
CLUTCH DUMPER MRTR TMX,CVT/TRANSMISSION,MS,₱40.00,₱120.00,1,PC,0,NA,,,,,,,,,,,,,,,,
CLUTCH LEVER KOZA TC125/150 LH,ACCESSORIES,MS,₱40.00,₱100.00,13,PC,0,NA,,,,,,,,,,,,,,,,
CLUTCH LEVER OTAKA TMX125 LH,ACCESSORIES,FS,₱50.00,₱100.00,4,PC,0,NA,,,,,,,,,,,,,,,,
CLUTCH LEVER OTAKA TMX125 RH,ACCESSORIES,FS,₱50.00,₱100.00,5,PC,0,NA,,,,,,,,,,,,,,,,
CLUTCH LINING GPC YTX,CVT/TRANSMISSION,BNV,₱217.00,₱350.00,2,SET,0,NA,,,,,,,,,,,,,,,,
CLUTCH LINING KOPLING CB110/CB125/W110/DASH110,CVT/TRANSMISSION,JS,₱90.00,₱200.00,1,SET,0,NA,,,,,,,,,,,,,,,,
CLUTCH LINING M.DIALLO ORIGINAL C100/RUSI,CVT/TRANSMISSION,LL,₱88.00,₱200.00,1,SET,0,NA,,,,,,,,,,,,,,,,
CLUTCH LINING MRTR R150,CVT/TRANSMISSION,VF,₱75.00,₱200.00,3,SET,0,NA,,,,,,,,,,,,,,,,
CLUTCH LINING MRTR SMASH110,CVT/TRANSMISSION,VF,₱75.00,₱200.00,2,SET,0,NA,,,,,,,,,,,,,,,,
CLUTCH LINING MRTR W125,CVT/TRANSMISSION,VF,₱75.00,₱200.00,1,SET,0,NA,,,,,,,,,,,,,,,,
CLUTCH LINING MRTR XRM110,CVT/TRANSMISSION,VF,₱75.00,₱200.00,2,SET,0,NA,,,,,,,,,,,,,,,,
CLUTCH LINING PITSBIKE SNIPER155,CVT/TRANSMISSION,QFS,₱350.00,₱650.00,3,PC,0,NA,,,,,,,,,,,,,,,,
CLUTCH LINING PITSBIKE XRM125FI,CVT/TRANSMISSION,MSC,₱400.00,₱700.00,1,PC,0,NA,,,,,,,,,,,,,,,,
CLUTCH NUT MCRACING CLICK125,CVT/TRANSMISSION,FS,₱50.00,₱150.00,4,PC,0,NA,,,,,,,,,,,,,,,,
CLUTCH NUT MCRACING MIO,CVT/TRANSMISSION,FS,₱50.00,₱150.00,4,PC,0,NA,,,,,,,,,,,,,,,,
CLUTCH NUT MCRACING NMAX,CVT/TRANSMISSION,FS,₱50.00,₱150.00,4,PC,0,NA,,,,,,,,,,,,,,,,
CLUTCH NUT MSM MIO,CVT/TRANSMISSION,FS,₱50.00,₱150.00,2,PC,0,NA,,,,,,,,,,,,,,,,
CLUTCH SHOE ASSY SPD BEAT,CVT/TRANSMISSION,QFS,₱350.00,₱600.00,1,SET,0,NA,,,,,,,,,,,,,,,,
CLUTCH SHOE ASSY SPD CLICK125/150,CVT/TRANSMISSION,MVS,₱470.00,₱850.00,2,SET,0,NA,,,,,,,,,,,,,,,,
CLUTCH SHOE ASSY SPD MIO STL,CVT/TRANSMISSION,QSC,₱300.00,₱600.00,1,SET,0,NA,,,,,,,,,,,,,,,,
CLUTCH SHOE ASSY SPD MIOI125,CVT/TRANSMISSION,MLS,₱480.00,₱750.00,2,SET,0,NA,,,,,,,,,,,,,,,,
CLUTCH SHOE ASSY SPD NMAX,CVT/TRANSMISSION,MZS,₱460.00,₱800.00,2,SET,0,NA,,,,,,,,,,,,,,,,
CLUTCH SHOE JVT AEROX,CVT/TRANSMISSION,NSJF,"₱1,095.00","₱1,500.00",1,PC,0,NA,,,,,,,,,,,,,,,,
CLUTCH SHOE RS8 NMAX/AEROX/M3,CVT/TRANSMISSION,LBL,₱828.00,"₱1,250.00",5,PC,0,NA,,,,,,,,,,,,,,,,
CLUTCH SHOE SRF NMAX/AEROX/M3,CVT/TRANSMISSION,LMS,₱840.00,"₱1,200.00",3,PC,0,NA,,,,,,,,,,,,,,,,
CLUTCH SPRING JVT 1200RPM,CVT/TRANSMISSION,BVS,₱270.00,₱450.00,8,PC,0,NA,,,,,,,,,,,,,,,,
CLUTCH SPRING NCY MIO110 1000RPM,CVT/TRANSMISSION,LS,₱80.00,₱180.00,2,PC,0,NA,,,,,,,,,,,,,,,,
CLUTCH SPRING NCY MIO110 1500RPM,CVT/TRANSMISSION,LS,₱80.00,₱250.00,6,PC,0,NA,,,,,,,,,,,,,,,,
CLUTCH SPRING NCY MIOI125/MIO/NMAX/CLICK/AEROX 1000RPM,CVT/TRANSMISSION,JS,₱90.00,₱200.00,1,PC,0,NA,,,,,,,,,,,,,,,,
CLUTCH SPRING NCY MIOI125/MIO/NMAX/CLICK/AEROX 1500RPM,CVT/TRANSMISSION,JS,₱90.00,₱250.00,9,PC,0,NA,,,,,,,,,,,,,,,,
CLUTCH SPRING PITSBIKE MIO 1000RPM,CVT/TRANSMISSION,NLS,₱180.00,₱380.00,2,PC,0,NA,,,,,,,,,,,,,,,,
CLUTCH SPRING SRF NMAX/AEROX/MIOM3/CLICK/PCX 1000RPM,CVT/TRANSMISSION,JF,₱95.00,₱200.00,8,PC,0,NA,,,,,,,,,,,,,,,,
CLUTCH SPRING SRF NMAX/AEROX/MIOM3/CLICK/PCX 1200RPM,CVT/TRANSMISSION,JF,₱95.00,₱200.00,7,PC,0,NA,,,,,,,,,,,,,,,,
CLUTCH SPRING SRF NMAX/AEROX/MIOM3/CLICK/PCX 1500RPM,CVT/TRANSMISSION,JF,₱95.00,₱250.00,7,PC,0,NA,,,,,,,,,,,,,,,,
CONNECTING ROD YAMAHA MIOI125,ENGINE,VBS,₱720.00,"₱1,150.00",2,PC,0,NA,,,,,,,,,,,,,,,,
CONNECTING ROD YAMAHA NMAX/AEROX,ENGINE,MVZ,₱476.00,₱950.00,2,PC,0,NA,,,,,,,,,,,,,,,,
COOLANT PRESTONE 1L RED,LUBE&FLUIDS,QSC,₱300.00,₱360.00,1,PC,0,NA,,,,,,,,,,,,,,,,
COOLANT PRESTONE 500ML GRN,LUBE&FLUIDS,NMS,₱140.00,₱200.00,11,PC,0,NA,,,,,,,,,,,,,,,,
COOLANT SILVESTRE 200ML,LUBE&FLUIDS,QL,₱38.00,₱100.00,8,PC,0,NA,,,,,,,,,,,,,,,,
COWLING ASSY R150 RED,FAIRINGS,MBS,₱420.00,₱700.00,1,PC,0,NA,,,,,,,,,,,,,,,,
CVT CLEANER 450ML KOBY,LUBE&FLUIDS,JJ,₱99.00,₱180.00,62,PC,0,NA,,,,,,,,,,,,,,,,
CYLINDER BLOCK MAKOTO LF125,ENGINE,NBSC,"₱1,200.00","₱1,700.00",1,SET,0,NA,,,,,,,,,,,,,,,,
CYLINDER BLOCK NEO MIO,ENGINE,JVS,₱970.00,"₱1,350.00",1,SET,0,NA,,,,,,,,,,,,,,,,
CYLINDER BLOCK SPD GY6,ENGINE,VSC,₱700.00,"₱1,100.00",1,SET,0,NA,,,,,,,,,,,,,,,,
CYLINDER BLOCK SPD LIFAN110,ENGINE,JSC,₱900.00,"₱1,400.00",2,SET,0,NA,,,,,,,,,,,,,,,,
CYLINDER BLOCK SPD WAVE/XRM125,ENGINE,NSVS,"₱1,070.00","₱1,600.00",2,SET,0,NA,,,,,,,,,,,,,,,,
CYLINDER BLOCK TGO CT100,ENGINE,LLS,₱880.00,"₱1,500.00",1,SET,0,NA,,,,,,,,,,,,,,,,
CYLINDER BLOCK TGO MIO/NOUVO,ENGINE,JQS,₱930.00,"₱1,350.00",1,SET,0,NA,,,,,,,,,,,,,,,,
CYLINDER BLOCK TGO MIO125/SOUL,ENGINE,NNSF,"₱1,105.00","₱1,650.00",1,SET,0,NA,,,,,,,,,,,,,,,,
CYLINDER BLOCK TGO NMAX,ENGINE,NNFS,"₱1,150.00","₱1,700.00",1,SET,0,NA,,,,,,,,,,,,,,,,
CYLINDER BLOCK TGO SMASH115,ENGINE,NSFS,"₱1,050.00","₱1,500.00",1,SET,0,NA,,,,,,,,,,,,,,,,
CYLINDER BLOCK TGO TMX155,ENGINE,NSLS,"₱1,080.00","₱1,500.00",1,SET,0,NA,,,,,,,,,,,,,,,,
CYLINDER BLOCK TGO WAVE100,ENGINE,JFS,₱950.00,"₱1,400.00",3,SET,0,NA,,,,,,,,,,,,,,,,
CYLINDER BLOCK TGO WAVE125/XRM125,ENGINE,NSQS,"₱1,030.00","₱1,550.00",2,SET,0,NA,,,,,,,,,,,,,,,,
DIP STICK BC175,ENGINE,NZ,₱16.00,₱50.00,5,PC,0,NA,,,,,,,,,,,,,,,,
DIP STICK XRM/W110,ENGINE,NZ,₱16.00,₱50.00,9,PC,0,NA,,,,,,,,,,,,,,,,
DISC PLATE DASH/TRINITY,BRAKE,NJS,₱190.00,₱480.00,10,PC,0,NA,,,,,,,,,,,,,,,,
DISC PLATE FR MIO 3 HOLES,BRAKE,NJS,₱190.00,₱480.00,1,PC,0,NA,,,,,,,,,,,,,,,,
DISC PLATE FR NMAX/AEROX 230MM,BRAKE,BVS,₱270.00,₱550.00,2,PC,0,NA,,,,,,,,,,,,,,,,
DISC PLATE FR PCX160,BRAKE,NJS,₱190.00,₱450.00,2,PC,0,NA,,,,,,,,,,,,,,,,
DISC PLATE FR SNIPER135 STOCK,BRAKE,NJS,₱190.00,₱450.00,2,PC,0,NA,,,,,,,,,,,,,,,,
DISC PLATE FR SNIPER150,BRAKE,QSC,₱300.00,₱550.00,3,PC,0,NA,,,,,,,,,,,,,,,,
DISC PLATE FR WAVE DASH,BRAKE,NJS,₱190.00,₱450.00,1,PC,0,NA,,,,,,,,,,,,,,,,
DISC PLATE FR YAMAHA NMAX/AEROX V1 V2,BRAKE,FBF,₱525.00,"₱1,250.00",4,PC,0,NA,,,,,,,,,,,,,,,,
DISC PLATE MIO SOUL I125,BRAKE,BFS,₱250.00,₱480.00,2,PC,0,NA,,,,,,,,,,,,,,,,
DISC PLATE MIO/BEAT/CLICK 190MM,BRAKE,BFS,₱250.00,₱480.00,3,PC,0,NA,,,,,,,,,,,,,,,,
DISC PLATE RR RAIDER150,BRAKE,BFS,₱250.00,₱480.00,1,PC,0,NA,,,,,,,,,,,,,,,,
DISC PLATE RR RAIDER150,BRAKE,NJS,₱190.00,₱480.00,10,PC,0,NA,,,,,,,,,,,,,,,,
DISC PLATE RR SNIPER135 STOCK,BRAKE,NJS,₱190.00,₱450.00,2,PC,0,NA,,,,,,,,,,,,,,,,
DISC PLATE RR SNIPER150,BRAKE,BZS,₱260.00,₱550.00,1,PC,0,NA,,,,,,,,,,,,,,,,
DISC PLATE RR SONIC,BRAKE,NJS,₱190.00,₱450.00,3,PC,0,NA,,,,,,,,,,,,,,,,
DISC PLATE RR YAMAHA NMAX/AEROX V1 V2,BRAKE,FBF,₱525.00,"₱1,250.00",5,PC,0,NA,,,,,,,,,,,,,,,,
DISC PLATE WAVE DASH,BRAKE,NJS,₱190.00,₱450.00,1,PC,0,NA,,,,,,,,,,,,,,,,
DISC PLATE XRM/WAVE,BRAKE,BFS,₱250.00,₱480.00,2,PC,0,NA,,,,,,,,,,,,,,,,
DOLPHIN FENDER UNIVERSAL BLK,FAIRINGS,LS,₱80.00,₱180.00,3,PC,0,NA,,,,,,,,,,,,,,,,
DOLPHIN FENDER UNIVERSAL BLU,FAIRINGS,LS,₱80.00,₱180.00,5,PC,0,NA,,,,,,,,,,,,,,,,
DOLPHIN FENDER UNIVERSAL RED,FAIRINGS,LS,₱80.00,₱180.00,5,PC,0,NA,,,,,,,,,,,,,,,,
DRAIN PLUG CHICKENWORK AEROX/M3,ENGINE,JS,₱90.00,₱150.00,5,PC,0,NA,,,,,,,,,,,,,,,,
ELECT TAPE 3M,ELECTRICAL,QS,₱30.00,₱50.00,88,PC,0,NA,,,,,,,,,,,,,,,,
ELECT TAPE ARMAK,ELECTRICAL,MF,₱45.00,₱80.00,37,PC,0,NA,,,,,,,,,,,,,,,,
ELECT TAPE KINGSFON 5MM,ELECTRICAL,L,₱8.00,₱20.00,50,PC,0,NA,,,,,,,,,,,,,,,,
ENGINE OIL DRAIN PLUG XRM,ENGINE,BS,₱20.00,₱80.00,12,PC,0,NA,,,,,,,,,,,,,,,,
ENGINE OIL PETRON 2T 200ML,LUBE&FLUIDS,QV,₱37.00,₱60.00,56,PC,0,NA,,,,,,,,,,,,,,,,
ENGINE OIL PETRON SPRINT SR100 200ML,LUBE&FLUIDS,QF,₱35.00,₱60.00,60,PC,0,NA,,,,,,,,,,,,,,,,
ENGINE SPROCKET CSL XRM 428-14T,CHAIN&SPROCKET,MS,₱40.00,₱100.00,1,PC,0,NA,,,,,,,,,,,,,,,,
ENGINE SPROCKET TRICYCLE CG125 14T,CHAIN&SPROCKET,MS,₱40.00,₱100.00,8,PC,0,NA,,,,,,,,,,,,,,,,
ENGINE SPROCKET TRICYCLE CG125 15T,CHAIN&SPROCKET,MS,₱40.00,₱100.00,5,PC,0,NA,,,,,,,,,,,,,,,,
ENGINE SPROCKET TRICYCLE SMASH 14T,CHAIN&SPROCKET,MS,₱40.00,₱100.00,2,PC,0,NA,,,,,,,,,,,,,,,,
ENGINE SPROCKET TRQ CT100/AURA 428-15T,CHAIN&SPROCKET,BL,₱28.00,₱100.00,15,PC,0,NA,,,,,,,,,,,,,,,,
ENGINE SPROCKET TVR TMX155 428-14T,CHAIN&SPROCKET,QS,₱30.00,₱100.00,2,PC,0,NA,,,,,,,,,,,,,,,,
ENGINE SPROCKET TVR XRM/WAVE 428-15T,CHAIN&SPROCKET,BF,₱25.00,₱100.00,8,PC,0,NA,,,,,,,,,,,,,,,,
ENGINE VALVE MAKOTO LF110-7A,ENGINE,NQF,₱135.00,₱350.00,1,SET,0,NA,,,,,,,,,,,,,,,,
ENGINE VALVE SPD GY6-125,ENGINE,NBS,₱120.00,₱250.00,1,SET,0,NA,,,,,,,,,,,,,,,,
ENGINE VALVE TGO CLICK125,ENGINE,BFS,₱250.00,₱480.00,1,SET,0,NA,,,,,,,,,,,,,,,,
ENGINE VALVE TGO MIO,ENGINE,BFS,₱250.00,₱480.00,1,SET,0,NA,,,,,,,,,,,,,,,,
ENGINE VALVE TGO SMASH110,ENGINE,BFS,₱250.00,₱480.00,1,SET,0,NA,,,,,,,,,,,,,,,,
ENGINE VALVE TGO SUPREMO,ENGINE,BFS,₱250.00,₱480.00,1,SET,0,NA,,,,,,,,,,,,,,,,
ENGINE VALVE TGO W125,ENGINE,BFS,₱250.00,₱480.00,2,SET,0,NA,,,,,,,,,,,,,,,,
EPOXY STEEL EASTGUARD L10,BONDING,NBF,₱125.00,₱195.00,10,PC,0,NA,,,,,,,,,,,,,,,,
EXHAUST GASKET BEATFI,EXHAUST,Q,₱3.00,₱25.00,97,PC,0,NA,,,,,,,,,,,,,,,,
EXHAUST GASKET TMX,EXHAUST,Q,₱3.00,₱25.00,48,PC,0,NA,,,,,,,,,,,,,,,,
EXHAUST GASKET XRM/MIO,EXHAUST,Q,₱3.00,₱25.00,48,PC,0,NA,,,,,,,,,,,,,,,,
EXHAUST PIPE BEAT CARB/FI,EXHAUST,NLS,₱180.00,₱380.00,1,PC,0,NA,,,,,,,,,,,,,,,,
EXHAUST PIPE MIO SPORTY,EXHAUST,NLS,₱180.00,₱380.00,1,PC,0,NA,,,,,,,,,,,,,,,,
EXHAUST PIPE MIOI125,EXHAUST,NLS,₱180.00,₱380.00,1,PC,0,NA,,,,,,,,,,,,,,,,
EXHAUST PIPE SMASH115,EXHAUST,NLS,₱180.00,₱380.00,1,PC,0,NA,,,,,,,,,,,,,,,,
EXHAUST PIPE XRM110,EXHAUST,NLS,₱180.00,₱380.00,2,PC,0,NA,,,,,,,,,,,,,,,,
FAST THROTTLE DAYTONA,CONTROLS,NSC,₱100.00,₱250.00,7,PC,0,NA,,,,,,,,,,,,,,,,
FENDER CLAMP KRS,ACCESSORIES,ZF,₱65.00,₱150.00,2,PC,0,NA,,,,,,,,,,,,,,,,
FENDER CLAMP SHARKKING,ACCESSORIES,ZF,₱65.00,₱150.00,13,PC,0,NA,,,,,,,,,,,,,,,,
FENDER EXT W100 BLK,FAIRINGS,NLS,₱180.00,₱380.00,1,PC,0,NA,,,,,,,,,,,,,,,,
FENDER EXT/MUD GUARD XRM BLK,FAIRINGS,BF,₱25.00,₱80.00,2,PC,0,NA,,,,,,,,,,,,,,,,
FENDER EXT/MUD GUARD XRM BLU,FAIRINGS,BF,₱25.00,₱80.00,3,PC,0,NA,,,,,,,,,,,,,,,,
FENDER EXT/MUDGUARD XRM RED,FAIRINGS,BF,₱25.00,₱80.00,3,PC,0,NA,,,,,,,,,,,,,,,,
FLASHER RELAY NO SOUND,ELECTRICAL,QS,₱30.00,₱60.00,26,PC,0,NA,,,,,,,,,,,,,,,,
FLASHER RELAY SOUND,ELECTRICAL,QS,₱30.00,₱60.00,5,PC,0,NA,,,,,,,,,,,,,,,,
FLAT BAR BAGA GLOBAL,ACCESSORIES,QF,₱35.00,₱80.00,30,PC,0,NA,,,,,,,,,,,,,,,,
FLAT BAR NIPIS SHARKKING,ACCESSORIES,BF,₱25.00,₱65.00,6,PC,0,NA,,,,,,,,,,,,,,,,
FOOTREST ALLOY SOKOYO  BLUE/GOLD,ACCESSORIES,NQS,₱130.00,₱250.00,2,PC,0,NA,,,,,,,,,,,,,,,,
FOOTREST ASSY RR SHARKKING,ACCESSORIES,NLS,₱180.00,₱380.00,8,PC,0,NA,,,,,,,,,,,,,,,,
FOOTREST ASSY W/ STAND CSL TMX,CHASSIS,URX,URX,₱480.00,2,SET,0,NA,,,,,,,,,,,,,,,,
FOOTREST ASSY W/ STAND TMX,CHASSIS,BFS,₱250.00,₱480.00,2,SET,0,NA,,,,,,,,,,,,,,,,
FOOTREST ASSY W/ STAND XRM,CHASSIS,NLF,₱185.00,₱450.00,3,SET,0,NA,,,,,,,,,,,,,,,,
FOOTREST FR RUBBER TMX,CHASSIS,QS,₱30.00,₱90.00,10,SET,0,NA,,,,,,,,,,,,,,,,
FOOTREST FR RUBBER XRM BIG,CHASSIS,QS,₱30.00,₱90.00,3,SET,0,NA,,,,,,,,,,,,,,,,
FOOTREST FR RUBBER XRM SMALL,CHASSIS,BS,₱20.00,₱80.00,10,SET,0,NA,,,,,,,,,,,,,,,,
FOOTREST RR RUBBER TMX155,CHASSIS,ZF,₱65.00,₱150.00,11,SET,0,NA,,,,,,,,,,,,,,,,
FOOTREST RR RUBBER XRM,CHASSIS,ZF,₱65.00,₱150.00,42,SET,0,NA,,,,,,,,,,,,,,,,
FOOTREST RR SHARKKING,ACCESSORIES,JS,₱90.00,₱190.00,2,PC,0,NA,,,,,,,,,,,,,,,,
FORK OIL NATIONAL,LUBE&FLUIDS,MF,₱45.00,₱100.00,41,PC,0,NA,,,,,,,,,,,,,,,,
FORK OIL PETRON,LUBE&FLUIDS,MS,₱40.00,₱100.00,47,PC,0,NA,,,,,,,,,,,,,,,,
FRONT COWLING SMASH115 BLK,FAIRINGS,VBS,₱720.00,₱850.00,2,PC,0,NA,,,,,,,,,,,,,,,,
FRONT COWLING SMASH115 BLU,FAIRINGS,VBS,₱720.00,₱850.00,2,PC,0,NA,,,,,,,,,,,,,,,,
FRONT COWLING SMASH115 RED,FAIRINGS,VBS,₱720.00,₱850.00,2,PC,0,NA,,,,,,,,,,,,,,,,
FRONT COWLING W100,FAIRINGS,BFS,₱250.00,₱450.00,1,PC,0,NA,,,,,,,,,,,,,,,,
FRONT COWLING W100 BLK,FAIRINGS,BFS,₱250.00,₱450.00,4,PC,0,NA,,,,,,,,,,,,,,,,
FRONT COWLING W100 BLU,FAIRINGS,BFS,₱250.00,₱450.00,6,PC,0,NA,,,,,,,,,,,,,,,,
FRONT COWLING W100 RED,FAIRINGS,BFS,₱250.00,₱450.00,6,PC,0,NA,,,,,,,,,,,,,,,,
FRONT FENDER BEATFI BLK,FAIRINGS,MLS,₱480.00,₱900.00,1,PC,0,NA,,,,,,,,,,,,,,,,
FRONT FENDER BEATFI WHT,FAIRINGS,MLS,₱480.00,₱900.00,1,PC,0,NA,,,,,,,,,,,,,,,,
FRONT FENDER CLICK V BLU,FAIRINGS,MLS,₱480.00,₱750.00,1,PC,0,NA,,,,,,,,,,,,,,,,
FRONT FENDER CLICK V1 PRPL,FAIRINGS,QFS,₱350.00,₱700.00,2,PC,0,NA,,,,,,,,,,,,,,,,
FRONT FENDER CLICK V2 WHT,FAIRINGS,MLS,₱480.00,₱750.00,1,PC,0,NA,,,,,,,,,,,,,,,,
FRONT FENDER MIO SPORTY BLK,FAIRINGS,QFS,₱350.00,₱600.00,1,PC,0,NA,,,,,,,,,,,,,,,,
FRONT FENDER MIO SPORTY PRPL,FAIRINGS,QFS,₱350.00,₱600.00,1,PC,0,NA,,,,,,,,,,,,,,,,
FRONT FENDER MIOI125 GLOSS BLK,FAIRINGS,QFS,₱350.00,₱700.00,3,PC,0,NA,,,,,,,,,,,,,,,,
FRONT FENDER MIOI125 MATTE BLK,FAIRINGS,QFS,₱350.00,₱700.00,3,PC,0,NA,,,,,,,,,,,,,,,,
FRONT FENDER SMASH115 MATTE BLK,FAIRINGS,MFA,45A,₱750.00,1,PC,0,NA,,,,,,,,,,,,,,,,
FRONT FENDER SMASH115 WHT,FAIRINGS,MFS,₱450.00,₱750.00,1,PC,0,NA,,,,,,,,,,,,,,,,
FRONT FENDER W100 BLU,FAIRINGS,BQS,₱230.00,₱450.00,1,PC,0,NA,,,,,,,,,,,,,,,,
FRONT FENDER W100 RED,FAIRINGS,BQS,₱230.00,₱450.00,1,PC,0,NA,,,,,,,,,,,,,,,,
FRONT FENDER XRM125 BLK,FAIRINGS,NZS,₱160.00,₱350.00,2,PC,0,NA,,,,,,,,,,,,,,,,
FRONT FENDER XRM125 BLU,FAIRINGS,NZS,₱160.00,₱350.00,1,PC,0,NA,,,,,,,,,,,,,,,,
FRONT FENDER XRM125 RED,FAIRINGS,NZS,₱160.00,₱350.00,2,PC,0,NA,,,,,,,,,,,,,,,,
FRONT FENDER XRM125 WHT,FAIRINGS,NZS,₱160.00,₱350.00,2,PC,0,NA,,,,,,,,,,,,,,,,
FRONT FENDER XRM125 YLW,FAIRINGS,NZS,₱160.00,₱350.00,3,PC,0,NA,,,,,,,,,,,,,,,,
FRONT SHOCK MOTOSPEED XRM125 DISC SLV,SUSPENSION,JLS,₱980.00,"₱1,450.00",1,PC,0,NA,,,,,,,,,,,,,,,,
FRONT SHOCK SPD AEROX155 ,SUSPENSION,NFSC,"₱1,500.00","₱2,500.00",1,SET,0,NA,,,,,,,,,,,,,,,,
FRONT SHOCK SPD CG125/CHINALF/RUSI125 DRUM SLV,SUSPENSION,NSJS,"₱1,090.00","₱1,600.00",2,SET,0,NA,,,,,,,,,,,,,,,,
FRONT SHOCK SPD CLICK125/150 DISC BLK,SUSPENSION,LBS,₱820.00,"₱1,250.00",3,SET,0,NA,,,,,,,,,,,,,,,,
FRONT SHOCK SPD MIOSPORTY,SUSPENSION,LBS,₱820.00,"₱1,250.00",1,SET,0,NA,,,,,,,,,,,,,,,,
FRONT SHOCK SPD NMAX DISC,SUSPENSION,NSLS,"₱1,080.00","₱1,800.00",1,SET,0,NA,,,,,,,,,,,,,,,,
FRONT SHOCK SPD SMASH115 DISC SLV,SUSPENSION,LZS,₱860.00,"₱1,280.00",2,SET,0,NA,,,,,,,,,,,,,,,,
FRONT SHOCK SPD SMASH115 DRUM SLV,SUSPENSION,JLS,₱980.00,"₱1,400.00",5,SET,0,NA,,,,,,,,,,,,,,,,
FRONT SHOCK SPD TMX125/ALPHA DRUM SLV,SUSPENSION,NSJS,"₱1,090.00","₱1,600.00",2,SET,0,NA,,,,,,,,,,,,,,,,
FRONT SHOCK SPD TMX155 DRUM SLV,SUSPENSION,NQZS,"₱1,360.00","₱1,850.00",2,SET,0,NA,,,,,,,,,,,,,,,,
FRONT SHOCK SPD WAVE100 DRUM,SUSPENSION,LBS,₱820.00,"₱1,250.00",1,SET,0,NA,,,,,,,,,,,,,,,,
FRONT SHOCK SPD WAVE100/125 DRUM SLV,SUSPENSION,LLS,₱880.00,"₱1,300.00",5,SET,0,NA,,,,,,,,,,,,,,,,
FRONT SHOCK SPD WAVE125 DISC,SUSPENSION,LBS,₱820.00,"₱1,250.00",1,SET,0,NA,,,,,,,,,,,,,,,,
FRONT SHOCK SPD WAVE125 DISC SLV,SUSPENSION,LLS,₱880.00,"₱1,300.00",5,SET,0,NA,,,,,,,,,,,,,,,,
FRONT SHOCK SPD XRM110 DISC BLK,SUSPENSION,JQS,₱930.00,"₱1,450.00",1,SET,0,NA,,,,,,,,,,,,,,,,
FRONT SHOCK SPD XRM125 DRUM,SUSPENSION,JFS,₱950.00,"₱1,450.00",1,SET,0,NA,,,,,,,,,,,,,,,,
FRONT SHOCK TGO W100 DRUM SLV,SUSPENSION,JFS,₱950.00,"₱1,350.00",1,SET,0,NA,,,,,,,,,,,,,,,,
FUEL COCK SUNTAL W100R/125S,FUEL SYSTEM,ZF,₱65.00,₱150.00,1,PC,0,NA,,,,,,,,,,,,,,,,
FUEL COCK UNIVERSAL,FUEL SYSTEM,MS,₱40.00,₱85.00,5,PC,0,NA,,,,,,,,,,,,,,,,
FUEL COCK YAMAKOTO CT100,FUEL SYSTEM,FF,₱55.00,₱150.00,5,PC,0,NA,,,,,,,,,,,,,,,,
FUEL COCK YAMAKOTO MIO,FUEL SYSTEM,LS,₱80.00,₱180.00,3,PC,0,NA,,,,,,,,,,,,,,,,
FUEL COCK YAMAKOTO RUSI125/TMX,FUEL SYSTEM,FS,₱50.00,₱150.00,11,PC,0,NA,,,,,,,,,,,,,,,,
FUEL COCK YAMAKOTO SMASH,FUEL SYSTEM,ZF,₱65.00,₱150.00,2,PC,0,NA,,,,,,,,,,,,,,,,
FUEL COCK YAMAKOTO XRM,FUEL SYSTEM,MS,₱40.00,₱85.00,1,PC,0,NA,,,,,,,,,,,,,,,,
FUEL FILTER LAZX BEATFI/RS150/GTR150FI,FUEL SYSTEM,ZS,₱60.00,₱150.00,3,PC,0,NA,,,,,,,,,,,,,,,,
FUEL FILTER PITSBIKE BEATFI 2020,FUEL SYSTEM,NSC,₱100.00,₱200.00,5,PC,0,NA,,,,,,,,,,,,,,,,
FUEL FILTER PITSBIKE CLICK150,FUEL SYSTEM,NSC,₱100.00,₱200.00,4,PC,0,NA,,,,,,,,,,,,,,,,
FUEL FILTER PITSBIKE RAIDER150FI,FUEL SYSTEM,NSC,₱100.00,₱200.00,7,PC,0,NA,,,,,,,,,,,,,,,,
FUEL FILTER PITSBIKE SNIPER150/MIO/M3/AEROX,FUEL SYSTEM,NSC,₱100.00,₱200.00,4,PC,0,NA,,,,,,,,,,,,,,,,
FUEL FILTER PITSBIKE XRM125FI,FUEL SYSTEM,NSC,₱100.00,₱200.00,5,PC,0,NA,,,,,,,,,,,,,,,,
FUEL FLOATER KHC WAVE,GAUGES,NNS,₱110.00,₱250.00,2,PC,0,NA,,,,,,,,,,,,,,,,
FUEL FLOATER KHC XRM,GAUGES,JS,₱90.00,₱250.00,2,PC,0,NA,,,,,,,,,,,,,,,,
FUEL FLOATER XRM,GAUGES,JS,₱90.00,₱250.00,2,PC,0,NA,,,,,,,,,,,,,,,,
FUEL HOSE BLK,FUEL SYSTEM,Q,₱3.00,₱20.00,27.5,RULER,0,NA,,,,,,,,,,,,,,,,
FUEL HOSE GRN,FUEL SYSTEM,Q,₱3.00,₱20.00,25.5,RULER,0,NA,,,,,,,,,,,,,,,,
FUEL INJECTOR HOSE MTR BEATFI 2015,FUEL SYSTEM,NLS,₱180.00,₱450.00,2,PC,0,NA,,,,,,,,,,,,,,,,
